birth_department,birth_city,nationality,age,gender,stratum,pbm,admission_type,faculty,program
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,24,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,8,Regular,Administración,Administración de Sistemas Informáticos
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Hombres,Estrato 2,7,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,36,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 1,34,Regular,Ciencias exactas y naturales,Ingeniería Física
SANTANDER,BARRANCABERMEJA,Colombiana,22,Mujeres,Estrato 2,49,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,30,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 4,29,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,41,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 4,66,PAES,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,26,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,15,Regular,Ciencias exactas y naturales,Ingeniería Física
CAUCA,CALOTO,Colombiana,20,Hombres,Estrato 1,24,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 1,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,14,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,41,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,VILLAMARÍA,Colombiana,20,Hombres,Estrato 3,39,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,27,Regular,Administración,Administración de Empresas (Nocturno)
VALLE DEL CAUCA,PALMIRA,Colombiana,21,Hombres,Estrato 2,30,Regular,Ciencias exactas y naturales,Ingeniería Física
CAQUETÁ,FLORENCIA,Colombiana,20,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Hombres,Estrato 3,63,Regular,Ingeniería y arquitectura,Ingeniería Industrial
RISARALDA,PEREIRA,Colombiana,27,Mujeres,Estrato 4,65,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,13,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,CHINCHINÁ,Colombiana,28,Mujeres,Estrato 1,2,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,CHINCHINÁ,Colombiana,23,Hombres,Estrato 2,30,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
QUINDÍO,ARMENIA,Colombiana,21,Mujeres,Estrato 5,69,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 4,73,Regular,Ingeniería y arquitectura,Ingeniería Industrial
VALLE DEL CAUCA,CALI,Colombiana,22,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 2,10,Regular,Administración,Administración de Sistemas Informáticos
VALLE DEL CAUCA,CALI,Colombiana,20,Hombres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,51,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,43,Regular,Ingeniería y arquitectura,Ingeniería Civil
HUILA,CAMPOALEGRE,Colombiana,25,Hombres,Estrato 1,48,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,26,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CUNDINAMARCA,LA MESA,Colombiana,19,Mujeres,Estrato 2,18,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,15,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,22,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,21,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 3,19,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 1,6,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,39,Regular,Administración,Administración de Empresas (Diurno)
NARIÑO,TÚQUERRES,Colombiana,27,Hombres,Estrato 1,3,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,51,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,17,Mujeres,Estrato 4,80,Regular,Ingeniería y arquitectura,Ingeniería Civil
Sin información,Sin información,Extranjero,19,Mujeres,Estrato 2,19,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,SALAMINA,Colombiana,20,Hombres,Estrato 1,10,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 4,84,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 1,2,Regular,Administración,Administración de Empresas (Diurno)
ARAUCA,ARAUQUITA,Colombiana,18,Hombres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,49,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 4,73,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 4,31,Regular,Ingeniería y arquitectura,Arquitectura
NORTE DE SANTANDER,CÚCUTA,Colombiana,20,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 6,76,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,16,Regular,Administración,Administración de Sistemas Informáticos
HUILA,NEIVA,Colombiana,22,Mujeres,Estrato 1,35,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,PASTO,Colombiana,23,Mujeres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,SANDONÁ,Colombiana,20,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
TOLIMA,IBAGUÉ,Colombiana,20,Mujeres,Estrato 2,12,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 2,13,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,21,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,CHINCHINÁ,Colombiana,24,Mujeres,Estrato 2,7,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,51,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,VICTORIA,Colombiana,25,Mujeres,Estrato 3,20,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,6,Regular,Ingeniería y arquitectura,Ingeniería Química
RISARALDA,PEREIRA,Colombiana,21,Hombres,Estrato 3,35,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,16,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,37,Hombres,Estrato 1,3,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,ANSERMA,Colombiana,22,Mujeres,Estrato 4,55,Regular,Ingeniería y arquitectura,Ingeniería Civil
ANTIOQUIA,MEDELLÍN,Colombiana,18,Hombres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
VALLE DEL CAUCA,TULUÁ,Colombiana,22,Hombres,Estrato 3,41,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,COLÓN,Colombiana,23,Hombres,Estrato 1,4,PAES,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,18,Regular,Ingeniería y arquitectura,Ingeniería Civil
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,21,Hombres,Estrato 2,51,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,14,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,36,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Hombres,Estrato 3,51,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,IPIALES,Colombiana,20,Hombres,Estrato 1,7,PAES,Administración,Administración de Sistemas Informáticos
NARIÑO,CUMBAL,Colombiana,24,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
RISARALDA,SANTA ROSA DE CABAL,Colombiana,27,Hombres,Estrato 3,17,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Hombres,Estrato 2,58,Regular,Administración,Administración de Sistemas Informáticos
SANTANDER,BUCARAMANGA,Colombiana,29,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,59,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 2,32,Regular,Administración,Administración de Empresas (Nocturno)
CAQUETÁ,FLORENCIA,Colombiana,21,Hombres,Estrato 3,42,Regular,Ciencias exactas y naturales,Ciencias de la Computación
Sin información,Sin información,Extranjero,19,Mujeres,Estrato 2,9,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,19,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 2,12,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,16,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,IPIALES,Colombiana,21,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Arquitectura
VALLE DEL CAUCA,TULUÁ,Colombiana,23,Hombres,Estrato 5,68,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 1,6,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,PASTO,Colombiana,21,Hombres,Estrato 3,42,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,FRESNO,Colombiana,18,Mujeres,Estrato 2,10,Regular,Ciencias exactas y naturales,Matemáticas
NARIÑO,SAMANIEGO,Colombiana,21,Mujeres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,17,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Mujeres,Estrato 2,24,PAES,Administración,Administración de Empresas (Diurno)
HUILA,LA PLATA,Colombiana,19,Hombres,Estrato 2,6,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Mujeres,Estrato 3,16,Regular,Administración,Administración de Sistemas Informáticos
AMAZONAS,LETICIA,Colombiana,26,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
RISARALDA,PEREIRA,Colombiana,24,Hombres,Estrato 3,56,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 6,90,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,19,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,23,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,VILLAMARÍA,Colombiana,22,Hombres,Estrato 2,15,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 4,28,Regular,Ingeniería y arquitectura,Ingeniería Industrial
META,VILLAVICENCIO,Colombiana,28,Hombres,Estrato 1,16,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,SANTA ISABEL,Colombiana,22,Mujeres,Estrato 3,13,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NORTE DE SANTANDER,CÚCUTA,Colombiana,19,Hombres,Estrato 1,8,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Hombres,Estrato 2,9,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,CHINCHINÁ,Colombiana,20,Mujeres,Estrato 4,35,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,FRESNO,Colombiana,22,Mujeres,Estrato 2,9,Regular,Ciencias exactas y naturales,Ingeniería Física
VALLE DEL CAUCA,PALMIRA,Colombiana,22,Mujeres,Estrato 1,43,PAES,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 6,89,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 4,24,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,8,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,22,Regular,Ingeniería y arquitectura,Ingeniería Química
VALLE DEL CAUCA,CALI,Colombiana,17,Mujeres,Estrato 3,15,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,RIOSUCIO,Colombiana,27,Hombres,Estrato 2,10,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,VILLAMARÍA,Colombiana,21,Mujeres,Estrato 1,5,Regular,Administración,Administración de Empresas (Diurno)
TOLIMA,IBAGUÉ,Colombiana,21,Hombres,Estrato 2,17,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MARULANDA,Colombiana,24,Mujeres,Estrato 2,11,Regular,Ingeniería y arquitectura,Ingeniería Civil
BOYACÁ,SOGAMOSO,Colombiana,23,Hombres,Estrato 1,9,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Mujeres,Estrato 4,57,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,FILADELFIA,Colombiana,22,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 1,4,PEAMA,Administración,Administración de Sistemas Informáticos
RISARALDA,PEREIRA,Colombiana,19,Hombres,Estrato 3,40,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CESAR,VALLEDUPAR,Colombiana,20,Mujeres,Estrato 1,28,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,CHINCHINÁ,Colombiana,18,Hombres,Estrato 2,9,Regular,Ciencias exactas y naturales,Ciencias de la Computación
VALLE DEL CAUCA,CALI,Colombiana,18,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,16,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,43,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,22,Mujeres,Estrato 1,3,PEAMA,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,CUMBAL,Colombiana,24,Mujeres,Estrato 1,1,PAES,Ciencias exactas y naturales,Ingeniería Física
VALLE DEL CAUCA,TULUÁ,Colombiana,22,Mujeres,Estrato 2,8,Regular,Administración,Administración de Sistemas Informáticos
META,VILLAVICENCIO,Colombiana,18,Hombres,Estrato 3,72,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Hombres,Estrato 1,12,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,GUACHUCAL,Colombiana,28,Hombres,Estrato 1,38,PAES,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,TULUÁ,Colombiana,21,Mujeres,Estrato 1,26,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 1,4,Regular,Administración,Administración de Empresas (Nocturno)
ANTIOQUIA,MEDELLÍN,Colombiana,17,Mujeres,Estrato 3,16,Regular,Ingeniería y arquitectura,Arquitectura
PUTUMAYO,SIBUNDOY,Colombiana,35,Mujeres,Estrato 1,9,PAES,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 2,25,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,21,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,CALI,Colombiana,26,Hombres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 4,46,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,LA DORADA,Colombiana,19,Hombres,Estrato 2,6,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 4,51,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,30,Regular,Administración,Administración de Sistemas Informáticos
PUTUMAYO,PUERTO ASÍS,Colombiana,17,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Química
CALDAS,RISARALDA,Colombiana,19,Hombres,Estrato 1,1,PAES,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Mujeres,Estrato 3,40,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,22,Hombres,Estrato 1,18,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
VALLE DEL CAUCA,CALI,Colombiana,20,Mujeres,Estrato 2,22,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,23,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Hombres,Estrato 3,21,Regular,Administración,Administración de Empresas (Diurno)
CAQUETÁ,PUERTO RICO,Colombiana,22,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
VALLE DEL CAUCA,TULUÁ,Colombiana,23,Hombres,Estrato 1,8,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,27,Regular,Ingeniería y arquitectura,Ingeniería Civil
CAUCA,EL TAMBO,Colombiana,19,Mujeres,Estrato 3,47,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 1,8,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,IPIALES,Colombiana,21,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
PUTUMAYO,ORITO,Colombiana,26,Hombres,Estrato 1,8,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
CUNDINAMARCA,GUADUAS,Colombiana,19,Hombres,Estrato 2,24,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 2,8,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,16,Regular,Administración,Administración de Sistemas Informáticos
CAQUETÁ,FLORENCIA,Colombiana,17,Hombres,Estrato 1,6,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,14,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,24,Mujeres,Estrato 3,41,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,CHINCHINÁ,Colombiana,19,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
RISARALDA,PEREIRA,Colombiana,20,Hombres,Estrato 3,63,Regular,Administración,Administración de Empresas (Diurno)
NARIÑO,IPIALES,Colombiana,22,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
BOYACÁ,TUNJA,Colombiana,22,Hombres,Estrato 2,41,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,AGUADAS,Colombiana,20,Hombres,Estrato 3,15,PAES,Administración,Administración de Empresas (Diurno)
PUTUMAYO,PUERTO ASÍS,Colombiana,21,Hombres,Estrato 1,9,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,43,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Industrial
BOYACÁ,DUITAMA,Colombiana,18,Hombres,Estrato 3,28,Regular,Ingeniería y arquitectura,Arquitectura
SANTANDER,PIEDECUESTA,Colombiana,19,Mujeres,Estrato 1,19,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
VALLE DEL CAUCA,CALI,Colombiana,32,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Civil
CASANARE,YOPAL,Colombiana,21,Hombres,Estrato 1,5,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,46,Regular,Administración,Administración de Sistemas Informáticos
HUILA,NEIVA,Colombiana,17,Mujeres,Estrato 1,12,Regular,Ciencias exactas y naturales,Ciencias de la Computación
